time,court,status,reservation_link,court_id,date
6:00 a.m.,Court 22,Not available,,12,2025-08-21
6:00 a.m.,Court 23,Not available,,12,2025-08-21
6:00 a.m.,Court 24,Not available,,12,2025-08-21
7:00 a.m.,Court 19,Not available,,12,2025-08-21
7:00 a.m.,Court 20,Not available,,12,2025-08-21
7:00 a.m.,Court 21,Not available,,12,2025-08-21
7:00 a.m.,Court 22,Not available,,12,2025-08-21
7:00 a.m.,Court 23,Not available,,12,2025-08-21
7:00 a.m.,Court 24,Not available,,12,2025-08-21
8:00 a.m.,Court 19,Not available,,12,2025-08-21
8:00 a.m.,Court 20,Not available,,12,2025-08-21
8:00 a.m.,Court 21,Not available,,12,2025-08-21
8:00 a.m.,Court 22,Not available,,12,2025-08-21
8:00 a.m.,Court 23,Not available,,12,2025-08-21
8:00 a.m.,Court 24,Not available,,12,2025-08-21
9:00 a.m.,Court 19,Not available,,12,2025-08-21
9:00 a.m.,Court 20,Not available,,12,2025-08-21
9:00 a.m.,Court 21,Not available,,12,2025-08-21
9:00 a.m.,Court 22,Not available,,12,2025-08-21
9:00 a.m.,Court 23,Not available,,12,2025-08-21
9:00 a.m.,Court 24,Not available,,12,2025-08-21
10:00 a.m.,Court 19,Not available,,12,2025-08-21
10:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867988,12,2025-08-21
10:00 a.m.,Court 21,Not available,,12,2025-08-21
10:00 a.m.,Court 22,Not available,,12,2025-08-21
10:00 a.m.,Court 23,Not available,,12,2025-08-21
10:00 a.m.,Court 24,Not available,,12,2025-08-21
11:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866442,12,2025-08-21
11:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867989,12,2025-08-21
11:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869536,12,2025-08-21
11:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/871083,12,2025-08-21
11:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872630,12,2025-08-21
11:00 a.m.,Court 24,Not available,,12,2025-08-21
12:00 p.m.,Court 19,Not available,,12,2025-08-21
12:00 p.m.,Court 20,Not available,,12,2025-08-21
12:00 p.m.,Court 21,Not available,,12,2025-08-21
12:00 p.m.,Court 22,Not available,,12,2025-08-21
12:00 p.m.,Court 23,Not available,,12,2025-08-21
12:00 p.m.,Court 24,Not available,,12,2025-08-21
1:00 p.m.,Court 19,Not available,,12,2025-08-21
1:00 p.m.,Court 20,Not available,,12,2025-08-21
1:00 p.m.,Court 21,Not available,,12,2025-08-21
1:00 p.m.,Court 22,Not available,,12,2025-08-21
1:00 p.m.,Court 23,Not available,,12,2025-08-21
1:00 p.m.,Court 24,Not available,,12,2025-08-21
2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866445,12,2025-08-21
2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867992,12,2025-08-21
2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869539,12,2025-08-21
2:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/871086,12,2025-08-21
2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872633,12,2025-08-21
2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/874180,12,2025-08-21
3:00 p.m.,Court 19,Not available,,12,2025-08-21
3:00 p.m.,Court 20,Not available,,12,2025-08-21
3:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869540,12,2025-08-21
3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/871087,12,2025-08-21
3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872634,12,2025-08-21
3:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/874181,12,2025-08-21
4:00 p.m.,Court 19,Not available,,12,2025-08-21
4:00 p.m.,Court 20,Not available,,12,2025-08-21
4:00 p.m.,Court 21,Not available,,12,2025-08-21
4:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/871088,12,2025-08-21
4:00 p.m.,Court 23,Not available,,12,2025-08-21
4:00 p.m.,Court 24,Not available,,12,2025-08-21
5:00 p.m.,Court 19,Not available,,12,2025-08-21
5:00 p.m.,Court 20,Not available,,12,2025-08-21
5:00 p.m.,Court 21,Not available,,12,2025-08-21
5:00 p.m.,Court 22,Not available,,12,2025-08-21
5:00 p.m.,Court 23,Not available,,12,2025-08-21
5:00 p.m.,Court 24,Not available,,12,2025-08-21
6:00 p.m.,Court 19,Not available,,12,2025-08-21
6:00 p.m.,Court 20,Not available,,12,2025-08-21
6:00 p.m.,Court 21,Not available,,12,2025-08-21
6:00 p.m.,Court 22,Not available,,12,2025-08-21
6:00 p.m.,Court 23,Not available,,12,2025-08-21
6:00 p.m.,Court 24,Not available,,12,2025-08-21
7:00 p.m.,Court 19,Not available,,12,2025-08-21
7:00 p.m.,Court 20,Not available,,12,2025-08-21
7:00 p.m.,Court 21,Not available,,12,2025-08-21
7:00 p.m.,Court 22,Not available,,12,2025-08-21
7:00 p.m.,Court 23,Not available,,12,2025-08-21
7:00 p.m.,Court 24,Not available,,12,2025-08-21
8:00 p.m.,Court 19,Not available,,12,2025-08-21
8:00 p.m.,Court 20,Not available,,12,2025-08-21
8:00 p.m.,Court 21,Not available,,12,2025-08-21
8:00 p.m.,Court 22,Not available,,12,2025-08-21
8:00 p.m.,Court 23,Not available,,12,2025-08-21
8:00 p.m.,Court 24,Not available,,12,2025-08-21
9:00 p.m.,Court 19,Not available,,12,2025-08-21
9:00 p.m.,Court 20,Not available,,12,2025-08-21
9:00 p.m.,Court 21,Not available,,12,2025-08-21
9:00 p.m.,Court 22,Not available,,12,2025-08-21
9:00 p.m.,Court 23,Not available,,12,2025-08-21
9:00 p.m.,Court 24,Not available,,12,2025-08-21
10:00 p.m.,Court 19,Not available,,12,2025-08-21
10:00 p.m.,Court 20,Not available,,12,2025-08-21
10:00 p.m.,Court 21,Not available,,12,2025-08-21
10:00 p.m.,Court 22,Not available,,12,2025-08-21
10:00 p.m.,Court 23,Not available,,12,2025-08-21
10:00 p.m.,Court 24,Not available,,12,2025-08-21
6:00 a.m.,Court 19,Not available,,12,2025-08-22
6:00 a.m.,Court 20,Not available,,12,2025-08-22
6:00 a.m.,Court 21,Not available,,12,2025-08-22
6:00 a.m.,Court 22,Not available,,12,2025-08-22
6:00 a.m.,Court 23,Not available,,12,2025-08-22
6:00 a.m.,Court 24,Not available,,12,2025-08-22
7:00 a.m.,Court 19,Not available,,12,2025-08-22
7:00 a.m.,Court 20,Not available,,12,2025-08-22
7:00 a.m.,Court 21,Not available,,12,2025-08-22
7:00 a.m.,Court 22,Not available,,12,2025-08-22
7:00 a.m.,Court 23,Not available,,12,2025-08-22
7:00 a.m.,Court 24,Not available,,12,2025-08-22
8:00 a.m.,Court 19,Not available,,12,2025-08-22
8:00 a.m.,Court 20,Not available,,12,2025-08-22
8:00 a.m.,Court 21,Not available,,12,2025-08-22
8:00 a.m.,Court 22,Not available,,12,2025-08-22
8:00 a.m.,Court 23,Not available,,12,2025-08-22
8:00 a.m.,Court 24,Not available,,12,2025-08-22
9:00 a.m.,Court 19,Not available,,12,2025-08-22
9:00 a.m.,Court 20,Not available,,12,2025-08-22
9:00 a.m.,Court 21,Not available,,12,2025-08-22
9:00 a.m.,Court 22,Not available,,12,2025-08-22
9:00 a.m.,Court 23,Not available,,12,2025-08-22
9:00 a.m.,Court 24,Not available,,12,2025-08-22
10:00 a.m.,Court 19,Not available,,12,2025-08-22
10:00 a.m.,Court 20,Not available,,12,2025-08-22
10:00 a.m.,Court 21,Not available,,12,2025-08-22
10:00 a.m.,Court 22,Not available,,12,2025-08-22
10:00 a.m.,Court 23,Not available,,12,2025-08-22
10:00 a.m.,Court 24,Not available,,12,2025-08-22
11:00 a.m.,Court 19,Not available,,12,2025-08-22
11:00 a.m.,Court 20,Not available,,12,2025-08-22
11:00 a.m.,Court 21,Not available,,12,2025-08-22
11:00 a.m.,Court 22,Not available,,12,2025-08-22
11:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872643,12,2025-08-22
11:00 a.m.,Court 24,Not available,,12,2025-08-22
12:00 p.m.,Court 19,Not available,,12,2025-08-22
12:00 p.m.,Court 20,Not available,,12,2025-08-22
12:00 p.m.,Court 21,Not available,,12,2025-08-22
12:00 p.m.,Court 22,Not available,,12,2025-08-22
12:00 p.m.,Court 23,Not available,,12,2025-08-22
12:00 p.m.,Court 24,Not available,,12,2025-08-22
1:00 p.m.,Court 19,Not available,,12,2025-08-22
1:00 p.m.,Court 20,Not available,,12,2025-08-22
1:00 p.m.,Court 21,Not available,,12,2025-08-22
1:00 p.m.,Court 22,Not available,,12,2025-08-22
1:00 p.m.,Court 23,Not available,,12,2025-08-22
1:00 p.m.,Court 24,Not available,,12,2025-08-22
2:00 p.m.,Court 19,Not available,,12,2025-08-22
2:00 p.m.,Court 20,Not available,,12,2025-08-22
2:00 p.m.,Court 21,Not available,,12,2025-08-22
2:00 p.m.,Court 22,Not available,,12,2025-08-22
2:00 p.m.,Court 23,Not available,,12,2025-08-22
2:00 p.m.,Court 24,Not available,,12,2025-08-22
3:00 p.m.,Court 19,Not available,,12,2025-08-22
3:00 p.m.,Court 20,Not available,,12,2025-08-22
3:00 p.m.,Court 21,Not available,,12,2025-08-22
3:00 p.m.,Court 22,Not available,,12,2025-08-22
3:00 p.m.,Court 23,Not available,,12,2025-08-22
3:00 p.m.,Court 24,Not available,,12,2025-08-22
4:00 p.m.,Court 19,Not available,,12,2025-08-22
4:00 p.m.,Court 20,Not available,,12,2025-08-22
4:00 p.m.,Court 21,Not available,,12,2025-08-22
4:00 p.m.,Court 22,Not available,,12,2025-08-22
4:00 p.m.,Court 23,Not available,,12,2025-08-22
4:00 p.m.,Court 24,Not available,,12,2025-08-22
5:00 p.m.,Court 19,Not available,,12,2025-08-22
5:00 p.m.,Court 20,Not available,,12,2025-08-22
5:00 p.m.,Court 21,Not available,,12,2025-08-22
5:00 p.m.,Court 22,Not available,,12,2025-08-22
5:00 p.m.,Court 23,Not available,,12,2025-08-22
5:00 p.m.,Court 24,Not available,,12,2025-08-22
6:00 p.m.,Court 19,Not available,,12,2025-08-22
6:00 p.m.,Court 20,Not available,,12,2025-08-22
6:00 p.m.,Court 21,Not available,,12,2025-08-22
6:00 p.m.,Court 22,Not available,,12,2025-08-22
6:00 p.m.,Court 23,Not available,,12,2025-08-22
6:00 p.m.,Court 24,Not available,,12,2025-08-22
7:00 p.m.,Court 19,Not available,,12,2025-08-22
7:00 p.m.,Court 20,Not available,,12,2025-08-22
7:00 p.m.,Court 21,Not available,,12,2025-08-22
7:00 p.m.,Court 22,Not available,,12,2025-08-22
7:00 p.m.,Court 23,Not available,,12,2025-08-22
7:00 p.m.,Court 24,Not available,,12,2025-08-22
8:00 p.m.,Court 19,Not available,,12,2025-08-22
8:00 p.m.,Court 20,Not available,,12,2025-08-22
8:00 p.m.,Court 21,Not available,,12,2025-08-22
8:00 p.m.,Court 22,Not available,,12,2025-08-22
8:00 p.m.,Court 23,Not available,,12,2025-08-22
8:00 p.m.,Court 24,Not available,,12,2025-08-22
9:00 p.m.,Court 19,Not available,,12,2025-08-22
9:00 p.m.,Court 20,Not available,,12,2025-08-22
9:00 p.m.,Court 21,Not available,,12,2025-08-22
9:00 p.m.,Court 22,Not available,,12,2025-08-22
9:00 p.m.,Court 23,Not available,,12,2025-08-22
9:00 p.m.,Court 24,Not available,,12,2025-08-22
10:00 p.m.,Court 19,Not available,,12,2025-08-22
10:00 p.m.,Court 20,Not available,,12,2025-08-22
10:00 p.m.,Court 21,Not available,,12,2025-08-22
10:00 p.m.,Court 22,Not available,,12,2025-08-22
10:00 p.m.,Court 23,Not available,,12,2025-08-22
10:00 p.m.,Court 24,Not available,,12,2025-08-22
6:00 a.m.,Court 19,Not available,,12,2025-08-23
6:00 a.m.,Court 20,Not available,,12,2025-08-23
6:00 a.m.,Court 21,Not available,,12,2025-08-23
6:00 a.m.,Court 22,Not available,,12,2025-08-23
6:00 a.m.,Court 23,Not available,,12,2025-08-23
6:00 a.m.,Court 24,Not available,,12,2025-08-23
7:00 a.m.,Court 19,Not available,,12,2025-08-23
7:00 a.m.,Court 20,Not available,,12,2025-08-23
7:00 a.m.,Court 21,Not available,,12,2025-08-23
7:00 a.m.,Court 22,Not available,,12,2025-08-23
7:00 a.m.,Court 23,Not available,,12,2025-08-23
7:00 a.m.,Court 24,Not available,,12,2025-08-23
8:00 a.m.,Court 19,Not available,,12,2025-08-23
8:00 a.m.,Court 20,Not available,,12,2025-08-23
8:00 a.m.,Court 21,Not available,,12,2025-08-23
8:00 a.m.,Court 22,Not available,,12,2025-08-23
8:00 a.m.,Court 23,Not available,,12,2025-08-23
8:00 a.m.,Court 24,Not available,,12,2025-08-23
9:00 a.m.,Court 19,Not available,,12,2025-08-23
9:00 a.m.,Court 20,Not available,,12,2025-08-23
9:00 a.m.,Court 21,Not available,,12,2025-08-23
9:00 a.m.,Court 22,Not available,,12,2025-08-23
9:00 a.m.,Court 23,Not available,,12,2025-08-23
9:00 a.m.,Court 24,Not available,,12,2025-08-23
10:00 a.m.,Court 19,Not available,,12,2025-08-23
10:00 a.m.,Court 20,Not available,,12,2025-08-23
10:00 a.m.,Court 21,Not available,,12,2025-08-23
10:00 a.m.,Court 22,Not available,,12,2025-08-23
10:00 a.m.,Court 23,Not available,,12,2025-08-23
10:00 a.m.,Court 24,Not available,,12,2025-08-23
11:00 a.m.,Court 19,Not available,,12,2025-08-23
11:00 a.m.,Court 20,Not available,,12,2025-08-23
11:00 a.m.,Court 21,Not available,,12,2025-08-23
11:00 a.m.,Court 22,Not available,,12,2025-08-23
11:00 a.m.,Court 23,Not available,,12,2025-08-23
11:00 a.m.,Court 24,Not available,,12,2025-08-23
12:00 p.m.,Court 19,Not available,,12,2025-08-23
12:00 p.m.,Court 20,Not available,,12,2025-08-23
12:00 p.m.,Court 21,Not available,,12,2025-08-23
12:00 p.m.,Court 22,Not available,,12,2025-08-23
12:00 p.m.,Court 23,Not available,,12,2025-08-23
12:00 p.m.,Court 24,Not available,,12,2025-08-23
1:00 p.m.,Court 19,Not available,,12,2025-08-23
1:00 p.m.,Court 20,Not available,,12,2025-08-23
1:00 p.m.,Court 21,Not available,,12,2025-08-23
1:00 p.m.,Court 22,Not available,,12,2025-08-23
1:00 p.m.,Court 23,Not available,,12,2025-08-23
1:00 p.m.,Court 24,Not available,,12,2025-08-23
2:00 p.m.,Court 19,Not available,,12,2025-08-23
2:00 p.m.,Court 20,Not available,,12,2025-08-23
2:00 p.m.,Court 21,Not available,,12,2025-08-23
2:00 p.m.,Court 22,Not available,,12,2025-08-23
2:00 p.m.,Court 23,Not available,,12,2025-08-23
2:00 p.m.,Court 24,Not available,,12,2025-08-23
3:00 p.m.,Court 19,Not available,,12,2025-08-23
3:00 p.m.,Court 20,Not available,,12,2025-08-23
3:00 p.m.,Court 21,Not available,,12,2025-08-23
3:00 p.m.,Court 22,Not available,,12,2025-08-23
3:00 p.m.,Court 23,Not available,,12,2025-08-23
3:00 p.m.,Court 24,Not available,,12,2025-08-23
4:00 p.m.,Court 19,Not available,,12,2025-08-23
4:00 p.m.,Court 20,Not available,,12,2025-08-23
4:00 p.m.,Court 21,Not available,,12,2025-08-23
4:00 p.m.,Court 22,Not available,,12,2025-08-23
4:00 p.m.,Court 23,Not available,,12,2025-08-23
4:00 p.m.,Court 24,Not available,,12,2025-08-23
5:00 p.m.,Court 19,Not available,,12,2025-08-23
5:00 p.m.,Court 20,Not available,,12,2025-08-23
5:00 p.m.,Court 21,Not available,,12,2025-08-23
5:00 p.m.,Court 22,Not available,,12,2025-08-23
5:00 p.m.,Court 23,Not available,,12,2025-08-23
5:00 p.m.,Court 24,Not available,,12,2025-08-23
6:00 p.m.,Court 19,Not available,,12,2025-08-23
6:00 p.m.,Court 20,Not available,,12,2025-08-23
6:00 p.m.,Court 21,Not available,,12,2025-08-23
6:00 p.m.,Court 22,Not available,,12,2025-08-23
6:00 p.m.,Court 23,Not available,,12,2025-08-23
6:00 p.m.,Court 24,Not available,,12,2025-08-23
7:00 p.m.,Court 19,Not available,,12,2025-08-23
7:00 p.m.,Court 20,Not available,,12,2025-08-23
7:00 p.m.,Court 21,Not available,,12,2025-08-23
7:00 p.m.,Court 22,Not available,,12,2025-08-23
7:00 p.m.,Court 23,Not available,,12,2025-08-23
7:00 p.m.,Court 24,Not available,,12,2025-08-23
8:00 p.m.,Court 19,Not available,,12,2025-08-23
8:00 p.m.,Court 20,Not available,,12,2025-08-23
8:00 p.m.,Court 21,Not available,,12,2025-08-23
8:00 p.m.,Court 22,Not available,,12,2025-08-23
8:00 p.m.,Court 23,Not available,,12,2025-08-23
8:00 p.m.,Court 24,Not available,,12,2025-08-23
9:00 p.m.,Court 19,Not available,,12,2025-08-23
9:00 p.m.,Court 20,Not available,,12,2025-08-23
9:00 p.m.,Court 21,Not available,,12,2025-08-23
9:00 p.m.,Court 22,Not available,,12,2025-08-23
9:00 p.m.,Court 23,Not available,,12,2025-08-23
9:00 p.m.,Court 24,Not available,,12,2025-08-23
10:00 p.m.,Court 19,Not available,,12,2025-08-23
10:00 p.m.,Court 20,Not available,,12,2025-08-23
10:00 p.m.,Court 21,Not available,,12,2025-08-23
10:00 p.m.,Court 22,Not available,,12,2025-08-23
10:00 p.m.,Court 23,Not available,,12,2025-08-23
10:00 p.m.,Court 24,Not available,,12,2025-08-23
6:00 a.m.,Court 19,Not available,,12,2025-08-24
6:00 a.m.,Court 20,Not available,,12,2025-08-24
6:00 a.m.,Court 21,Not available,,12,2025-08-24
6:00 a.m.,Court 22,Not available,,12,2025-08-24
6:00 a.m.,Court 23,Not available,,12,2025-08-24
6:00 a.m.,Court 24,Not available,,12,2025-08-24
7:00 a.m.,Court 19,Not available,,12,2025-08-24
7:00 a.m.,Court 20,Not available,,12,2025-08-24
7:00 a.m.,Court 21,Not available,,12,2025-08-24
7:00 a.m.,Court 22,Not available,,12,2025-08-24
7:00 a.m.,Court 23,Not available,,12,2025-08-24
7:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/874212,12,2025-08-24
8:00 a.m.,Court 19,Not available,,12,2025-08-24
8:00 a.m.,Court 20,Not available,,12,2025-08-24
8:00 a.m.,Court 21,Not available,,12,2025-08-24
8:00 a.m.,Court 22,Not available,,12,2025-08-24
8:00 a.m.,Court 23,Not available,,12,2025-08-24
8:00 a.m.,Court 24,Not available,,12,2025-08-24
9:00 a.m.,Court 19,Not available,,12,2025-08-24
9:00 a.m.,Court 20,Not available,,12,2025-08-24
9:00 a.m.,Court 21,Not available,,12,2025-08-24
9:00 a.m.,Court 22,Not available,,12,2025-08-24
9:00 a.m.,Court 23,Not available,,12,2025-08-24
9:00 a.m.,Court 24,Not available,,12,2025-08-24
10:00 a.m.,Court 19,Not available,,12,2025-08-24
10:00 a.m.,Court 20,Not available,,12,2025-08-24
10:00 a.m.,Court 21,Not available,,12,2025-08-24
10:00 a.m.,Court 22,Not available,,12,2025-08-24
10:00 a.m.,Court 23,Not available,,12,2025-08-24
10:00 a.m.,Court 24,Not available,,12,2025-08-24
11:00 a.m.,Court 19,Not available,,12,2025-08-24
11:00 a.m.,Court 20,Not available,,12,2025-08-24
11:00 a.m.,Court 21,Not available,,12,2025-08-24
11:00 a.m.,Court 22,Not available,,12,2025-08-24
11:00 a.m.,Court 23,Not available,,12,2025-08-24
11:00 a.m.,Court 24,Not available,,12,2025-08-24
12:00 p.m.,Court 19,Not available,,12,2025-08-24
12:00 p.m.,Court 20,Not available,,12,2025-08-24
12:00 p.m.,Court 21,Not available,,12,2025-08-24
12:00 p.m.,Court 22,Not available,,12,2025-08-24
12:00 p.m.,Court 23,Not available,,12,2025-08-24
12:00 p.m.,Court 24,Not available,,12,2025-08-24
1:00 p.m.,Court 19,Not available,,12,2025-08-24
1:00 p.m.,Court 20,Not available,,12,2025-08-24
1:00 p.m.,Court 21,Not available,,12,2025-08-24
1:00 p.m.,Court 22,Not available,,12,2025-08-24
1:00 p.m.,Court 23,Not available,,12,2025-08-24
1:00 p.m.,Court 24,Not available,,12,2025-08-24
2:00 p.m.,Court 19,Not available,,12,2025-08-24
2:00 p.m.,Court 20,Not available,,12,2025-08-24
2:00 p.m.,Court 21,Not available,,12,2025-08-24
2:00 p.m.,Court 22,Not available,,12,2025-08-24
2:00 p.m.,Court 23,Not available,,12,2025-08-24
2:00 p.m.,Court 24,Not available,,12,2025-08-24
3:00 p.m.,Court 19,Not available,,12,2025-08-24
3:00 p.m.,Court 20,Not available,,12,2025-08-24
3:00 p.m.,Court 21,Not available,,12,2025-08-24
3:00 p.m.,Court 22,Not available,,12,2025-08-24
3:00 p.m.,Court 23,Not available,,12,2025-08-24
3:00 p.m.,Court 24,Not available,,12,2025-08-24
4:00 p.m.,Court 19,Not available,,12,2025-08-24
4:00 p.m.,Court 20,Not available,,12,2025-08-24
4:00 p.m.,Court 21,Not available,,12,2025-08-24
4:00 p.m.,Court 22,Not available,,12,2025-08-24
4:00 p.m.,Court 23,Not available,,12,2025-08-24
4:00 p.m.,Court 24,Not available,,12,2025-08-24
5:00 p.m.,Court 19,Not available,,12,2025-08-24
5:00 p.m.,Court 20,Not available,,12,2025-08-24
5:00 p.m.,Court 21,Not available,,12,2025-08-24
5:00 p.m.,Court 22,Not available,,12,2025-08-24
5:00 p.m.,Court 23,Not available,,12,2025-08-24
5:00 p.m.,Court 24,Not available,,12,2025-08-24
6:00 p.m.,Court 19,Not available,,12,2025-08-24
6:00 p.m.,Court 20,Not available,,12,2025-08-24
6:00 p.m.,Court 21,Not available,,12,2025-08-24
6:00 p.m.,Court 22,Not available,,12,2025-08-24
6:00 p.m.,Court 23,Not available,,12,2025-08-24
6:00 p.m.,Court 24,Not available,,12,2025-08-24
7:00 p.m.,Court 19,Not available,,12,2025-08-24
7:00 p.m.,Court 20,Not available,,12,2025-08-24
7:00 p.m.,Court 21,Not available,,12,2025-08-24
7:00 p.m.,Court 22,Not available,,12,2025-08-24
7:00 p.m.,Court 23,Not available,,12,2025-08-24
7:00 p.m.,Court 24,Not available,,12,2025-08-24
8:00 p.m.,Court 19,Not available,,12,2025-08-24
8:00 p.m.,Court 20,Not available,,12,2025-08-24
8:00 p.m.,Court 21,Not available,,12,2025-08-24
8:00 p.m.,Court 22,Not available,,12,2025-08-24
8:00 p.m.,Court 23,Not available,,12,2025-08-24
8:00 p.m.,Court 24,Not available,,12,2025-08-24
9:00 p.m.,Court 19,Not available,,12,2025-08-24
9:00 p.m.,Court 20,Not available,,12,2025-08-24
9:00 p.m.,Court 21,Not available,,12,2025-08-24
9:00 p.m.,Court 22,Not available,,12,2025-08-24
9:00 p.m.,Court 23,Not available,,12,2025-08-24
9:00 p.m.,Court 24,Not available,,12,2025-08-24
10:00 p.m.,Court 19,Not available,,12,2025-08-24
10:00 p.m.,Court 20,Not available,,12,2025-08-24
10:00 p.m.,Court 21,Not available,,12,2025-08-24
10:00 p.m.,Court 22,Not available,,12,2025-08-24
10:00 p.m.,Court 23,Not available,,12,2025-08-24
10:00 p.m.,Court 24,Not available,,12,2025-08-24
6:00 a.m.,Court 19,Not available,,12,2025-08-25
6:00 a.m.,Court 20,Not available,,12,2025-08-25
6:00 a.m.,Court 21,Not available,,12,2025-08-25
6:00 a.m.,Court 22,Not available,,12,2025-08-25
6:00 a.m.,Court 23,Not available,,12,2025-08-25
6:00 a.m.,Court 24,Not available,,12,2025-08-25
7:00 a.m.,Court 19,Not available,,12,2025-08-25
7:00 a.m.,Court 20,Not available,,12,2025-08-25
7:00 a.m.,Court 21,Not available,,12,2025-08-25
7:00 a.m.,Court 22,Not available,,12,2025-08-25
7:00 a.m.,Court 23,Not available,,12,2025-08-25
7:00 a.m.,Court 24,Not available,,12,2025-08-25
8:00 a.m.,Court 19,Not available,,12,2025-08-25
8:00 a.m.,Court 20,Not available,,12,2025-08-25
8:00 a.m.,Court 21,Not available,,12,2025-08-25
8:00 a.m.,Court 22,Not available,,12,2025-08-25
8:00 a.m.,Court 23,Not available,,12,2025-08-25
8:00 a.m.,Court 24,Not available,,12,2025-08-25
9:00 a.m.,Court 19,Not available,,12,2025-08-25
9:00 a.m.,Court 20,Not available,,12,2025-08-25
9:00 a.m.,Court 21,Not available,,12,2025-08-25
9:00 a.m.,Court 22,Not available,,12,2025-08-25
9:00 a.m.,Court 23,Not available,,12,2025-08-25
9:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/874227,12,2025-08-25
10:00 a.m.,Court 19,Not available,,12,2025-08-25
10:00 a.m.,Court 20,Not available,,12,2025-08-25
10:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869587,12,2025-08-25
10:00 a.m.,Court 22,Not available,,12,2025-08-25
10:00 a.m.,Court 23,Not available,,12,2025-08-25
10:00 a.m.,Court 24,Not available,,12,2025-08-25
11:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866494,12,2025-08-25
11:00 a.m.,Court 20,Not available,,12,2025-08-25
11:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869588,12,2025-08-25
11:00 a.m.,Court 22,Not available,,12,2025-08-25
11:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872682,12,2025-08-25
11:00 a.m.,Court 24,Not available,,12,2025-08-25
12:00 p.m.,Court 19,Not available,,12,2025-08-25
12:00 p.m.,Court 20,Not available,,12,2025-08-25
12:00 p.m.,Court 21,Not available,,12,2025-08-25
12:00 p.m.,Court 22,Not available,,12,2025-08-25
12:00 p.m.,Court 23,Not available,,12,2025-08-25
12:00 p.m.,Court 24,Not available,,12,2025-08-25
1:00 p.m.,Court 19,Not available,,12,2025-08-25
1:00 p.m.,Court 20,Not available,,12,2025-08-25
1:00 p.m.,Court 21,Not available,,12,2025-08-25
1:00 p.m.,Court 22,Not available,,12,2025-08-25
1:00 p.m.,Court 23,Not available,,12,2025-08-25
1:00 p.m.,Court 24,Not available,,12,2025-08-25
2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866497,12,2025-08-25
2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/868044,12,2025-08-25
2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869591,12,2025-08-25
2:00 p.m.,Court 22,Not available,,12,2025-08-25
2:00 p.m.,Court 23,Not available,,12,2025-08-25
2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/874232,12,2025-08-25
3:00 p.m.,Court 19,Not available,,12,2025-08-25
3:00 p.m.,Court 20,Not available,,12,2025-08-25
3:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869592,12,2025-08-25
3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/871139,12,2025-08-25
3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872686,12,2025-08-25
3:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/874233,12,2025-08-25
