court_id,date,time,court,status,reservation_link,is_available
12,2025-07-31,1:00 p.m.,Court 21,Not Available,,False
12,2025-07-31,1:00 p.m.,Court 22,Not Available,,False
12,2025-07-31,1:00 p.m.,Court 23,Not Available,,False
12,2025-07-31,1:00 p.m.,Court 24,Not Available,,False
12,2025-07-31,2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866172,False
12,2025-07-31,2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867719,False
12,2025-07-31,2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869266,False
12,2025-07-31,2:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/870813,False
12,2025-07-31,2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872360,False
12,2025-07-31,2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/873907,False
12,2025-07-31,3:00 p.m.,Court 19,Booked,,False
12,2025-07-31,3:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867720,False
12,2025-07-31,3:00 p.m.,Court 21,Booked,,False
12,2025-07-31,3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/870814,False
12,2025-07-31,3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872361,False
12,2025-07-31,3:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/873908,False
12,2025-07-31,4:00 p.m.,Court 19,Booked,,False
12,2025-07-31,4:00 p.m.,Court 20,Booked,,False
12,2025-07-31,4:00 p.m.,Court 21,Booked,,False
12,2025-07-31,4:00 p.m.,Court 22,Booked,,False
12,2025-07-31,4:00 p.m.,Court 23,Booked,,False
12,2025-07-31,4:00 p.m.,Court 24,Booked,,False
12,2025-07-31,5:00 p.m.,Court 19,Booked,,False
12,2025-07-31,5:00 p.m.,Court 20,Booked,,False
12,2025-07-31,5:00 p.m.,Court 21,Booked,,False
12,2025-07-31,5:00 p.m.,Court 22,Booked,,False
12,2025-07-31,5:00 p.m.,Court 23,Booked,,False
12,2025-07-31,5:00 p.m.,Court 24,Booked,,False
12,2025-07-31,6:00 p.m.,Court 19,Booked,,False
12,2025-07-31,6:00 p.m.,Court 20,Booked,,False
12,2025-07-31,6:00 p.m.,Court 21,Booked,,False
12,2025-07-31,6:00 p.m.,Court 22,Booked,,False
12,2025-07-31,6:00 p.m.,Court 23,Booked,,False
12,2025-07-31,6:00 p.m.,Court 24,Booked,,False
12,2025-07-31,7:00 p.m.,Court 19,Booked,,False
12,2025-07-31,7:00 p.m.,Court 20,Booked,,False
12,2025-07-31,7:00 p.m.,Court 21,Booked,,False
12,2025-07-31,7:00 p.m.,Court 22,Booked,,False
12,2025-07-31,7:00 p.m.,Court 23,Booked,,False
12,2025-07-31,7:00 p.m.,Court 24,Booked,,False
12,2025-07-31,8:00 p.m.,Court 19,Not Available,,False
12,2025-07-31,8:00 p.m.,Court 20,Not Available,,False
12,2025-07-31,8:00 p.m.,Court 21,Not Available,,False
12,2025-07-31,8:00 p.m.,Court 22,Not Available,,False
12,2025-07-31,8:00 p.m.,Court 23,Not Available,,False
12,2025-07-31,8:00 p.m.,Court 24,Not Available,,False
12,2025-07-31,9:00 p.m.,Court 19,Not Available,,False
12,2025-07-31,9:00 p.m.,Court 20,Not Available,,False
12,2025-07-31,9:00 p.m.,Court 21,Not Available,,False
12,2025-07-31,9:00 p.m.,Court 22,Not Available,,False
12,2025-07-31,9:00 p.m.,Court 23,Not Available,,False
12,2025-07-31,9:00 p.m.,Court 24,Not Available,,False
12,2025-07-31,10:00 p.m.,Court 19,Not Available,,False
12,2025-07-31,10:00 p.m.,Court 20,Not Available,,False
12,2025-07-31,10:00 p.m.,Court 21,Not Available,,False
12,2025-07-31,10:00 p.m.,Court 22,Not Available,,False
12,2025-07-31,10:00 p.m.,Court 23,Not Available,,False
12,2025-07-31,10:00 p.m.,Court 24,Not Available,,False
12,2025-08-01,6:00 a.m.,Court 19,Not Available,,False
12,2025-08-01,6:00 a.m.,Court 20,Not Available,,False
12,2025-08-01,6:00 a.m.,Court 21,Not Available,,False
12,2025-08-01,6:00 a.m.,Court 22,Not Available,,False
12,2025-08-01,6:00 a.m.,Court 23,Not Available,,False
12,2025-08-01,6:00 a.m.,Court 24,Not Available,,False
12,2025-08-01,7:00 a.m.,Court 19,Booked,,False
12,2025-08-01,7:00 a.m.,Court 20,Booked,,False
12,2025-08-01,7:00 a.m.,Court 21,Booked,,False
12,2025-08-01,7:00 a.m.,Court 22,Booked,,False
12,2025-08-01,7:00 a.m.,Court 23,Booked,,False
12,2025-08-01,7:00 a.m.,Court 24,Booked,,False
12,2025-08-01,8:00 a.m.,Court 19,Booked,,False
12,2025-08-01,8:00 a.m.,Court 20,Booked,,False
12,2025-08-01,8:00 a.m.,Court 21,Not Available,,False
12,2025-08-01,8:00 a.m.,Court 22,Booked,,False
12,2025-08-01,8:00 a.m.,Court 23,Booked,,False
12,2025-08-01,8:00 a.m.,Court 24,Booked,,False
12,2025-08-01,9:00 a.m.,Court 19,Booked,,False
12,2025-08-01,9:00 a.m.,Court 20,Booked,,False
12,2025-08-01,9:00 a.m.,Court 21,Booked,,False
12,2025-08-01,9:00 a.m.,Court 22,Booked,,False
12,2025-08-01,9:00 a.m.,Court 23,Booked,,False
12,2025-08-01,9:00 a.m.,Court 24,Booked,,False
12,2025-08-01,10:00 a.m.,Court 19,Booked,,False
12,2025-08-01,10:00 a.m.,Court 20,Booked,,False
12,2025-08-01,10:00 a.m.,Court 21,Booked,,False
12,2025-08-01,10:00 a.m.,Court 22,Booked,,False
12,2025-08-01,10:00 a.m.,Court 23,Booked,,False
12,2025-08-01,10:00 a.m.,Court 24,Booked,,False
12,2025-08-01,11:00 a.m.,Court 19,Booked,,False
12,2025-08-01,11:00 a.m.,Court 20,Booked,,False
12,2025-08-01,11:00 a.m.,Court 21,Booked,,False
12,2025-08-01,11:00 a.m.,Court 22,Booked,,False
12,2025-08-01,11:00 a.m.,Court 23,Booked,,False
12,2025-08-01,11:00 a.m.,Court 24,Booked,,False
12,2025-08-01,12:00 p.m.,Court 19,Not Available,,False
12,2025-08-01,12:00 p.m.,Court 20,Not Available,,False
12,2025-08-01,12:00 p.m.,Court 21,Not Available,,False
12,2025-08-01,12:00 p.m.,Court 22,Not Available,,False
12,2025-08-01,12:00 p.m.,Court 23,Not Available,,False
12,2025-08-01,12:00 p.m.,Court 24,Not Available,,False
12,2025-08-01,1:00 p.m.,Court 19,Not Available,,False
12,2025-08-01,1:00 p.m.,Court 20,Not Available,,False
12,2025-08-01,1:00 p.m.,Court 21,Not Available,,False
12,2025-08-01,1:00 p.m.,Court 22,Not Available,,False
12,2025-08-01,1:00 p.m.,Court 23,Not Available,,False
12,2025-08-01,1:00 p.m.,Court 24,Not Available,,False
12,2025-08-01,2:00 p.m.,Court 19,Booked,,False
12,2025-08-01,2:00 p.m.,Court 20,Booked,,False
12,2025-08-01,2:00 p.m.,Court 21,Booked,,False
12,2025-08-01,2:00 p.m.,Court 22,Booked,,False
12,2025-08-01,2:00 p.m.,Court 23,Booked,,False
12,2025-08-01,2:00 p.m.,Court 24,Booked,,False
12,2025-08-01,3:00 p.m.,Court 19,Booked,,False
12,2025-08-01,3:00 p.m.,Court 20,Booked,,False
12,2025-08-01,3:00 p.m.,Court 21,Booked,,False
12,2025-08-01,3:00 p.m.,Court 22,Booked,,False
12,2025-08-01,3:00 p.m.,Court 23,Booked,,False
12,2025-08-01,3:00 p.m.,Court 24,Booked,,False
12,2025-08-01,4:00 p.m.,Court 19,Booked,,False
12,2025-08-01,4:00 p.m.,Court 20,Booked,,False
12,2025-08-01,4:00 p.m.,Court 21,Booked,,False
12,2025-08-01,4:00 p.m.,Court 22,Booked,,False
12,2025-08-01,4:00 p.m.,Court 23,Booked,,False
12,2025-08-01,4:00 p.m.,Court 24,Booked,,False
12,2025-08-01,5:00 p.m.,Court 19,Booked,,False
12,2025-08-01,5:00 p.m.,Court 20,Booked,,False
12,2025-08-01,5:00 p.m.,Court 21,Booked,,False
12,2025-08-01,5:00 p.m.,Court 22,Booked,,False
12,2025-08-01,5:00 p.m.,Court 23,Booked,,False
12,2025-08-01,5:00 p.m.,Court 24,Booked,,False
12,2025-08-01,6:00 p.m.,Court 19,Booked,,False
12,2025-08-01,6:00 p.m.,Court 20,Booked,,False
12,2025-08-01,6:00 p.m.,Court 21,Booked,,False
12,2025-08-01,6:00 p.m.,Court 22,Booked,,False
12,2025-08-01,6:00 p.m.,Court 23,Booked,,False
12,2025-08-01,6:00 p.m.,Court 24,Booked,,False
12,2025-08-01,7:00 p.m.,Court 19,Booked,,False
12,2025-08-01,7:00 p.m.,Court 20,Booked,,False
12,2025-08-01,7:00 p.m.,Court 21,Booked,,False
12,2025-08-01,7:00 p.m.,Court 22,Booked,,False
12,2025-08-01,7:00 p.m.,Court 23,Booked,,False
12,2025-08-01,7:00 p.m.,Court 24,Booked,,False
12,2025-08-01,8:00 p.m.,Court 19,Not Available,,False
12,2025-08-01,8:00 p.m.,Court 20,Not Available,,False
12,2025-08-01,8:00 p.m.,Court 21,Not Available,,False
12,2025-08-01,8:00 p.m.,Court 22,Not Available,,False
12,2025-08-01,8:00 p.m.,Court 23,Not Available,,False
12,2025-08-01,8:00 p.m.,Court 24,Not Available,,False
12,2025-08-01,9:00 p.m.,Court 19,Not Available,,False
12,2025-08-01,9:00 p.m.,Court 20,Not Available,,False
12,2025-08-01,9:00 p.m.,Court 21,Not Available,,False
12,2025-08-01,9:00 p.m.,Court 22,Not Available,,False
12,2025-08-01,9:00 p.m.,Court 23,Not Available,,False
12,2025-08-01,9:00 p.m.,Court 24,Not Available,,False
12,2025-08-01,10:00 p.m.,Court 19,Not Available,,False
12,2025-08-01,10:00 p.m.,Court 20,Not Available,,False
12,2025-08-01,10:00 p.m.,Court 21,Not Available,,False
12,2025-08-01,10:00 p.m.,Court 22,Not Available,,False
12,2025-08-01,10:00 p.m.,Court 23,Not Available,,False
12,2025-08-01,10:00 p.m.,Court 24,Not Available,,False
12,2025-08-02,6:00 a.m.,Court 19,Not Available,,False
12,2025-08-02,6:00 a.m.,Court 20,Not Available,,False
12,2025-08-02,6:00 a.m.,Court 21,Not Available,,False
12,2025-08-02,6:00 a.m.,Court 22,Not Available,,False
12,2025-08-02,6:00 a.m.,Court 23,Not Available,,False
12,2025-08-02,6:00 a.m.,Court 24,Not Available,,False
12,2025-08-02,7:00 a.m.,Court 19,Booked,,False
12,2025-08-02,7:00 a.m.,Court 20,Booked,,False
12,2025-08-02,7:00 a.m.,Court 21,Booked,,False
12,2025-08-02,7:00 a.m.,Court 22,Booked,,False
12,2025-08-02,7:00 a.m.,Court 23,Booked,,False
12,2025-08-02,7:00 a.m.,Court 24,Booked,,False
12,2025-08-02,8:00 a.m.,Court 19,Booked,,False
12,2025-08-02,8:00 a.m.,Court 20,Booked,,False
12,2025-08-02,8:00 a.m.,Court 21,Booked,,False
12,2025-08-02,8:00 a.m.,Court 22,Booked,,False
12,2025-08-02,8:00 a.m.,Court 23,Booked,,False
12,2025-08-02,8:00 a.m.,Court 24,Booked,,False
12,2025-08-02,9:00 a.m.,Court 19,Booked,,False
12,2025-08-02,9:00 a.m.,Court 20,Booked,,False
12,2025-08-02,9:00 a.m.,Court 21,Booked,,False
12,2025-08-02,9:00 a.m.,Court 22,Booked,,False
12,2025-08-02,9:00 a.m.,Court 23,Booked,,False
12,2025-08-02,9:00 a.m.,Court 24,Booked,,False
12,2025-08-02,10:00 a.m.,Court 19,Booked,,False
12,2025-08-02,10:00 a.m.,Court 20,Booked,,False
12,2025-08-02,10:00 a.m.,Court 21,Booked,,False
12,2025-08-02,10:00 a.m.,Court 22,Booked,,False
12,2025-08-02,10:00 a.m.,Court 23,Booked,,False
12,2025-08-02,10:00 a.m.,Court 24,Booked,,False
12,2025-08-02,11:00 a.m.,Court 19,Booked,,False
12,2025-08-02,11:00 a.m.,Court 20,Booked,,False
12,2025-08-02,11:00 a.m.,Court 21,Booked,,False
12,2025-08-02,11:00 a.m.,Court 22,Booked,,False
12,2025-08-02,11:00 a.m.,Court 23,Booked,,False
12,2025-08-02,11:00 a.m.,Court 24,Booked,,False
12,2025-08-02,12:00 p.m.,Court 19,Booked,,False
12,2025-08-02,12:00 p.m.,Court 20,Booked,,False
12,2025-08-02,12:00 p.m.,Court 21,Booked,,False
12,2025-08-02,12:00 p.m.,Court 22,Booked,,False
12,2025-08-02,12:00 p.m.,Court 23,Booked,,False
12,2025-08-02,12:00 p.m.,Court 24,Booked,,False
12,2025-08-02,1:00 p.m.,Court 19,Booked,,False
12,2025-08-02,1:00 p.m.,Court 20,Booked,,False
12,2025-08-02,1:00 p.m.,Court 21,Booked,,False
12,2025-08-02,1:00 p.m.,Court 22,Booked,,False
12,2025-08-02,1:00 p.m.,Court 23,Booked,,False
12,2025-08-02,1:00 p.m.,Court 24,Booked,,False
12,2025-08-02,2:00 p.m.,Court 19,Booked,,False
12,2025-08-02,2:00 p.m.,Court 20,Booked,,False
12,2025-08-02,2:00 p.m.,Court 21,Booked,,False
12,2025-08-02,2:00 p.m.,Court 22,Booked,,False
12,2025-08-02,2:00 p.m.,Court 23,Booked,,False
12,2025-08-02,2:00 p.m.,Court 24,Booked,,False
12,2025-08-02,3:00 p.m.,Court 19,Booked,,False
12,2025-08-02,3:00 p.m.,Court 20,Booked,,False
12,2025-08-02,3:00 p.m.,Court 21,Booked,,False
12,2025-08-02,3:00 p.m.,Court 22,Booked,,False
12,2025-08-02,3:00 p.m.,Court 23,Booked,,False
12,2025-08-02,3:00 p.m.,Court 24,Booked,,False
12,2025-08-02,4:00 p.m.,Court 19,Booked,,False
12,2025-08-02,4:00 p.m.,Court 20,Booked,,False
12,2025-08-02,4:00 p.m.,Court 21,Booked,,False
12,2025-08-02,4:00 p.m.,Court 22,Booked,,False
12,2025-08-02,4:00 p.m.,Court 23,Booked,,False
12,2025-08-02,4:00 p.m.,Court 24,Booked,,False
12,2025-08-02,5:00 p.m.,Court 19,Booked,,False
12,2025-08-02,5:00 p.m.,Court 20,Booked,,False
12,2025-08-02,5:00 p.m.,Court 21,Booked,,False
12,2025-08-02,5:00 p.m.,Court 22,Booked,,False
12,2025-08-02,5:00 p.m.,Court 23,Booked,,False
12,2025-08-02,5:00 p.m.,Court 24,Booked,,False
12,2025-08-02,6:00 p.m.,Court 19,Booked,,False
12,2025-08-02,6:00 p.m.,Court 20,Booked,,False
12,2025-08-02,6:00 p.m.,Court 21,Booked,,False
12,2025-08-02,6:00 p.m.,Court 22,Booked,,False
12,2025-08-02,6:00 p.m.,Court 23,Booked,,False
12,2025-08-02,6:00 p.m.,Court 24,Booked,,False
12,2025-08-02,7:00 p.m.,Court 19,Booked,,False
12,2025-08-02,7:00 p.m.,Court 20,Booked,,False
12,2025-08-02,7:00 p.m.,Court 21,Booked,,False
12,2025-08-02,7:00 p.m.,Court 22,Booked,,False
12,2025-08-02,7:00 p.m.,Court 23,Booked,,False
12,2025-08-02,7:00 p.m.,Court 24,Booked,,False
12,2025-08-02,8:00 p.m.,Court 19,Not Available,,False
12,2025-08-02,8:00 p.m.,Court 20,Not Available,,False
12,2025-08-02,8:00 p.m.,Court 21,Not Available,,False
12,2025-08-02,8:00 p.m.,Court 22,Not Available,,False
12,2025-08-02,8:00 p.m.,Court 23,Not Available,,False
12,2025-08-02,8:00 p.m.,Court 24,Not Available,,False
12,2025-08-02,9:00 p.m.,Court 19,Not Available,,False
12,2025-08-02,9:00 p.m.,Court 20,Not Available,,False
12,2025-08-02,9:00 p.m.,Court 21,Not Available,,False
12,2025-08-02,9:00 p.m.,Court 22,Not Available,,False
12,2025-08-02,9:00 p.m.,Court 23,Not Available,,False
12,2025-08-02,9:00 p.m.,Court 24,Not Available,,False
12,2025-08-02,10:00 p.m.,Court 19,Not Available,,False
12,2025-08-02,10:00 p.m.,Court 20,Not Available,,False
12,2025-08-02,10:00 p.m.,Court 21,Not Available,,False
12,2025-08-02,10:00 p.m.,Court 22,Not Available,,False
12,2025-08-02,10:00 p.m.,Court 23,Not Available,,False
12,2025-08-02,10:00 p.m.,Court 24,Not Available,,False
12,2025-08-03,6:00 a.m.,Court 19,Not Available,,False
12,2025-08-03,6:00 a.m.,Court 20,Not Available,,False
12,2025-08-03,6:00 a.m.,Court 21,Not Available,,False
12,2025-08-03,6:00 a.m.,Court 22,Not Available,,False
12,2025-08-03,6:00 a.m.,Court 23,Not Available,,False
12,2025-08-03,6:00 a.m.,Court 24,Not Available,,False
12,2025-08-03,7:00 a.m.,Court 19,Booked,,False
12,2025-08-03,7:00 a.m.,Court 20,Booked,,False
12,2025-08-03,7:00 a.m.,Court 21,Booked,,False
12,2025-08-03,7:00 a.m.,Court 22,Booked,,False
12,2025-08-03,7:00 a.m.,Court 23,Booked,,False
12,2025-08-03,7:00 a.m.,Court 24,Booked,,False
12,2025-08-03,8:00 a.m.,Court 19,Booked,,False
12,2025-08-03,8:00 a.m.,Court 20,Booked,,False
12,2025-08-03,8:00 a.m.,Court 21,Booked,,False
12,2025-08-03,8:00 a.m.,Court 22,Booked,,False
12,2025-08-03,8:00 a.m.,Court 23,Booked,,False
12,2025-08-03,8:00 a.m.,Court 24,Booked,,False
12,2025-08-03,9:00 a.m.,Court 19,Booked,,False
12,2025-08-03,9:00 a.m.,Court 20,Booked,,False
12,2025-08-03,9:00 a.m.,Court 21,Booked,,False
12,2025-08-03,9:00 a.m.,Court 22,Booked,,False
12,2025-08-03,9:00 a.m.,Court 23,Booked,,False
12,2025-08-03,9:00 a.m.,Court 24,Booked,,False
12,2025-08-03,10:00 a.m.,Court 19,Booked,,False
12,2025-08-03,10:00 a.m.,Court 20,Booked,,False
12,2025-08-03,10:00 a.m.,Court 21,Booked,,False
12,2025-08-03,10:00 a.m.,Court 22,Booked,,False
12,2025-08-03,10:00 a.m.,Court 23,Booked,,False
12,2025-08-03,10:00 a.m.,Court 24,Booked,,False
12,2025-08-03,11:00 a.m.,Court 19,Booked,,False
12,2025-08-03,11:00 a.m.,Court 20,Booked,,False
12,2025-08-03,11:00 a.m.,Court 21,Booked,,False
12,2025-08-03,11:00 a.m.,Court 22,Booked,,False
12,2025-08-03,11:00 a.m.,Court 23,Booked,,False
12,2025-08-03,11:00 a.m.,Court 24,Booked,,False
12,2025-08-03,12:00 p.m.,Court 19,Booked,,False
12,2025-08-03,12:00 p.m.,Court 20,Booked,,False
12,2025-08-03,12:00 p.m.,Court 21,Booked,,False
12,2025-08-03,12:00 p.m.,Court 22,Booked,,False
12,2025-08-03,12:00 p.m.,Court 23,Booked,,False
12,2025-08-03,12:00 p.m.,Court 24,Booked,,False
12,2025-08-03,1:00 p.m.,Court 19,Booked,,False
12,2025-08-03,1:00 p.m.,Court 20,Booked,,False
12,2025-08-03,1:00 p.m.,Court 21,Booked,,False
12,2025-08-03,1:00 p.m.,Court 22,Booked,,False
12,2025-08-03,1:00 p.m.,Court 23,Booked,,False
12,2025-08-03,1:00 p.m.,Court 24,Booked,,False
12,2025-08-03,2:00 p.m.,Court 19,Booked,,False
12,2025-08-03,2:00 p.m.,Court 20,Booked,,False
12,2025-08-03,2:00 p.m.,Court 21,Booked,,False
12,2025-08-03,2:00 p.m.,Court 22,Booked,,False
12,2025-08-03,2:00 p.m.,Court 23,Booked,,False
12,2025-08-03,2:00 p.m.,Court 24,Booked,,False
12,2025-08-03,3:00 p.m.,Court 19,Booked,,False
12,2025-08-03,3:00 p.m.,Court 20,Booked,,False
12,2025-08-03,3:00 p.m.,Court 21,Booked,,False
12,2025-08-03,3:00 p.m.,Court 22,Booked,,False
12,2025-08-03,3:00 p.m.,Court 23,Booked,,False
12,2025-08-03,3:00 p.m.,Court 24,Booked,,False
12,2025-08-03,4:00 p.m.,Court 19,Booked,,False
12,2025-08-03,4:00 p.m.,Court 20,Booked,,False
12,2025-08-03,4:00 p.m.,Court 21,Booked,,False
12,2025-08-03,4:00 p.m.,Court 22,Booked,,False
12,2025-08-03,4:00 p.m.,Court 23,Booked,,False
12,2025-08-03,4:00 p.m.,Court 24,Booked,,False
12,2025-08-03,5:00 p.m.,Court 19,Booked,,False
12,2025-08-03,5:00 p.m.,Court 20,Booked,,False
12,2025-08-03,5:00 p.m.,Court 21,Booked,,False
12,2025-08-03,5:00 p.m.,Court 22,Booked,,False
12,2025-08-03,5:00 p.m.,Court 23,Booked,,False
12,2025-08-03,5:00 p.m.,Court 24,Booked,,False
12,2025-08-03,6:00 p.m.,Court 19,Booked,,False
12,2025-08-03,6:00 p.m.,Court 20,Booked,,False
12,2025-08-03,6:00 p.m.,Court 21,Booked,,False
12,2025-08-03,6:00 p.m.,Court 22,Booked,,False
12,2025-08-03,6:00 p.m.,Court 23,Booked,,False
12,2025-08-03,6:00 p.m.,Court 24,Booked,,False
12,2025-08-03,7:00 p.m.,Court 19,Booked,,False
12,2025-08-03,7:00 p.m.,Court 20,Booked,,False
12,2025-08-03,7:00 p.m.,Court 21,Booked,,False
12,2025-08-03,7:00 p.m.,Court 22,Booked,,False
12,2025-08-03,7:00 p.m.,Court 23,Booked,,False
12,2025-08-03,7:00 p.m.,Court 24,Booked,,False
12,2025-08-03,8:00 p.m.,Court 19,Not Available,,False
12,2025-08-03,8:00 p.m.,Court 20,Not Available,,False
12,2025-08-03,8:00 p.m.,Court 21,Not Available,,False
12,2025-08-03,8:00 p.m.,Court 22,Not Available,,False
12,2025-08-03,8:00 p.m.,Court 23,Not Available,,False
12,2025-08-03,8:00 p.m.,Court 24,Not Available,,False
12,2025-08-03,9:00 p.m.,Court 19,Not Available,,False
12,2025-08-03,9:00 p.m.,Court 20,Not Available,,False
12,2025-08-03,9:00 p.m.,Court 21,Not Available,,False
12,2025-08-03,9:00 p.m.,Court 22,Not Available,,False
12,2025-08-03,9:00 p.m.,Court 23,Not Available,,False
12,2025-08-03,9:00 p.m.,Court 24,Not Available,,False
12,2025-08-03,10:00 p.m.,Court 19,Not Available,,False
12,2025-08-03,10:00 p.m.,Court 20,Not Available,,False
12,2025-08-03,10:00 p.m.,Court 21,Not Available,,False
12,2025-08-03,10:00 p.m.,Court 22,Not Available,,False
12,2025-08-03,10:00 p.m.,Court 23,Not Available,,False
12,2025-08-03,10:00 p.m.,Court 24,Not Available,,False
12,2025-08-04,6:00 a.m.,Court 19,Not Available,,False
12,2025-08-04,6:00 a.m.,Court 20,Not Available,,False
12,2025-08-04,6:00 a.m.,Court 21,Not Available,,False
12,2025-08-04,6:00 a.m.,Court 22,Not Available,,False
12,2025-08-04,6:00 a.m.,Court 23,Not Available,,False
12,2025-08-04,6:00 a.m.,Court 24,Not Available,,False
12,2025-08-04,7:00 a.m.,Court 19,Booked,,False
12,2025-08-04,7:00 a.m.,Court 20,Booked,,False
12,2025-08-04,7:00 a.m.,Court 21,Booked,,False
12,2025-08-04,7:00 a.m.,Court 22,Booked,,False
12,2025-08-04,7:00 a.m.,Court 23,Booked,,False
12,2025-08-04,7:00 a.m.,Court 24,Booked,,False
12,2025-08-04,8:00 a.m.,Court 19,Booked,,False
12,2025-08-04,8:00 a.m.,Court 20,Booked,,False
12,2025-08-04,8:00 a.m.,Court 21,Booked,,False
12,2025-08-04,8:00 a.m.,Court 22,Booked,,False
12,2025-08-04,8:00 a.m.,Court 23,Booked,,False
12,2025-08-04,8:00 a.m.,Court 24,Booked,,False
12,2025-08-04,9:00 a.m.,Court 19,Booked,,False
12,2025-08-04,9:00 a.m.,Court 20,Booked,,False
12,2025-08-04,9:00 a.m.,Court 21,Booked,,False
12,2025-08-04,9:00 a.m.,Court 22,Booked,,False
12,2025-08-04,9:00 a.m.,Court 23,Booked,,False
12,2025-08-04,9:00 a.m.,Court 24,Booked,,False
12,2025-08-04,10:00 a.m.,Court 19,Booked,,False
12,2025-08-04,10:00 a.m.,Court 20,Booked,,False
12,2025-08-04,10:00 a.m.,Court 21,Booked,,False
12,2025-08-04,10:00 a.m.,Court 22,Booked,,False
12,2025-08-04,10:00 a.m.,Court 23,Booked,,False
12,2025-08-04,10:00 a.m.,Court 24,Booked,,False
12,2025-08-04,11:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866221,False
12,2025-08-04,11:00 a.m.,Court 20,Booked,,False
12,2025-08-04,11:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869315,False
12,2025-08-04,11:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/870862,False
12,2025-08-04,11:00 a.m.,Court 23,Booked,,False
12,2025-08-04,11:00 a.m.,Court 24,Booked,,False
12,2025-08-04,12:00 p.m.,Court 19,Not Available,,False
12,2025-08-04,12:00 p.m.,Court 20,Not Available,,False
12,2025-08-04,12:00 p.m.,Court 21,Not Available,,False
12,2025-08-04,12:00 p.m.,Court 22,Not Available,,False
12,2025-08-04,12:00 p.m.,Court 23,Not Available,,False
12,2025-08-04,12:00 p.m.,Court 24,Not Available,,False
12,2025-08-04,1:00 p.m.,Court 19,Not Available,,False
12,2025-08-04,1:00 p.m.,Court 20,Not Available,,False
12,2025-08-04,1:00 p.m.,Court 21,Not Available,,False
12,2025-08-04,1:00 p.m.,Court 22,Not Available,,False
12,2025-08-04,1:00 p.m.,Court 23,Not Available,,False
12,2025-08-04,1:00 p.m.,Court 24,Not Available,,False
12,2025-08-04,2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866224,False
12,2025-08-04,2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867771,False
12,2025-08-04,2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869318,False
12,2025-08-04,2:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/870865,False
12,2025-08-04,2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872412,False
12,2025-08-04,2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/873959,False
12,2025-08-04,3:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/866225,False
12,2025-08-04,3:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867772,False
12,2025-08-04,3:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/869319,False
12,2025-08-04,3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/870866,False
12,2025-08-04,3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/872413,False
12,2025-08-04,3:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/873960,False
12,2025-08-04,4:00 p.m.,Court 19,Booked,,False
12,2025-08-04,4:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/867773,False
12,2025-08-04,4:00 p.m.,Court 21,Booked,,False
12,2025-08-04,4:00 p.m.,Court 22,Booked,,False
12,2025-08-04,4:00 p.m.,Court 23,Booked,,False
12,2025-08-04,4:00 p.m.,Court 24,Booked,,False
12,2025-08-04,5:00 p.m.,Court 19,Booked,,False
12,2025-08-04,5:00 p.m.,Court 20,Booked,,False
12,2025-08-04,5:00 p.m.,Court 21,Booked,,False
12,2025-08-04,5:00 p.m.,Court 22,Booked,,False
12,2025-08-04,5:00 p.m.,Court 23,Booked,,False
